time,job_id,num_gpu,submit_time,start_time,end_time,executed_time,JCT,duration,pending_time,preempt,resume,promote
1764041974,101,100,79,3315,1764041974,1764038659,1764041895,18000000,1746041895,2,3,0
1782041869,102,100,79,3348,1782041869,1782038521,1782041790,18000000,1764041790,2,3,0
1800041764,103,100,79,3381,1800041764,1800038383,1800041685,18000000,1782041685,2,3,0
1818041659,104,100,79,3414,1818041659,1818038245,1818041580,18000000,1800041580,2,3,0
1836041554,105,100,79,3447,1836041554,1836038107,1836041475,18000000,1818041475,2,3,0
1854041449,106,100,79,3480,1854041449,1854037969,1854041370,18000000,1836041370,2,3,0
1872041344,107,100,79,3513,1872041344,1872037831,1872041265,18000000,1854041265,2,3,0
1890041239,108,100,79,3546,1890041239,1890037693,1890041160,18000000,1872041160,2,3,0
1908041134,109,100,79,3579,1908041134,1908037555,1908041055,18000000,1890041055,2,3,0
1926041029,110,100,79,3612,1926041029,1926037417,1926040950,18000000,1908040950,2,3,0
1944040924,111,100,79,3645,1944040924,1944037279,1944040845,18000000,1926040845,2,3,0
1962040819,112,100,79,3678,1962040819,1962037141,1962040740,18000000,1944040740,2,3,0
1980040714,113,100,79,3711,1980040714,1980037003,1980040635,18000000,1962040635,2,3,0
1998040609,114,100,79,3744,1998040609,1998036865,1998040530,18000000,1980040530,2,3,0
2016040504,115,100,79,3777,2016040504,2016036727,2016040425,18000000,1998040425,2,3,0
2034040399,116,100,79,3810,2034040399,2034036589,2034040320,18000000,2016040320,2,3,0
2052040294,117,100,79,3843,2052040294,2052036451,2052040215,18000000,2034040215,2,3,0
2070040189,118,100,79,3876,2070040189,2070036313,2070040110,18000000,2052040110,2,3,0
2088040084,119,100,79,3909,2088040084,2088036175,2088040005,18000000,2070040005,2,3,0
2106039979,120,100,79,3942,2106039979,2106036037,2106039900,18000000,2088039900,2,3,0
2124039874,121,100,79,3975,2124039874,2124035899,2124039795,18000000,2106039795,2,3,0
2142039769,122,100,79,4008,2142039769,2142035761,2142039690,18000000,2124039690,2,3,0
2160039664,123,100,79,4041,2160039664,2160035623,2160039585,18000000,2142039585,2,3,0
2178039559,124,100,79,4074,2178039559,2178035485,2178039480,18000000,2160039480,2,3,0
2196039454,125,100,79,4107,2196039454,2196035347,2196039375,18000000,2178039375,2,3,0
2214039349,126,100,79,4140,2214039349,2214035209,2214039270,18000000,2196039270,2,3,0
2232039244,127,100,79,4173,2232039244,2232035071,2232039165,18000000,2214039165,2,3,0
2250039139,128,100,79,4206,2250039139,2250034933,2250039060,18000000,2232039060,2,3,0
2268039034,129,100,79,4239,2268039034,2268034795,2268038955,18000000,2250038955,2,3,0
2286038929,130,100,79,4272,2286038929,2286034657,2286038850,18000000,2268038850,2,3,0
2304038824,131,100,79,4305,2304038824,2304034519,2304038745,18000000,2286038745,2,3,0
2322038719,132,100,79,4338,2322038719,2322034381,2322038640,18000000,2304038640,2,3,0
2340038614,133,100,79,4371,2340038614,2340034243,2340038535,18000000,2322038535,2,3,0
2358038509,134,100,79,4404,2358038509,2358034105,2358038430,18000000,2340038430,2,3,0
2376038404,135,100,79,4437,2376038404,2376033967,2376038325,18000000,2358038325,2,3,0
2394038299,136,100,79,4470,2394038299,2394033829,2394038220,18000000,2376038220,2,3,0
2412038194,137,100,79,4503,2412038194,2412033691,2412038115,18000000,2394038115,2,3,0
2430038089,138,100,79,4536,2430038089,2430033553,2430038010,18000000,2412038010,2,3,0
2448037984,139,100,79,4569,2448037984,2448033415,2448037905,18000000,2430037905,2,3,0
2466037879,140,100,79,4602,2466037879,2466033277,2466037800,18000000,2448037800,2,3,0
2484037774,141,100,79,4635,2484037774,2484033139,2484037695,18000000,2466037695,2,3,0
2502037669,142,100,79,4668,2502037669,2502033001,2502037590,18000000,2484037590,2,3,0
2520037564,143,100,79,4701,2520037564,2520032863,2520037485,18000000,2502037485,2,3,0
2538037459,144,100,79,4734,2538037459,2538032725,2538037380,18000000,2520037380,2,3,0
2556037354,145,100,79,4767,2556037354,2556032587,2556037275,18000000,2538037275,2,3,0
2574037249,146,100,79,4800,2574037249,2574032449,2574037170,18000000,2556037170,2,3,0
2592037144,147,100,79,4833,2592037144,2592032311,2592037065,18000000,2574037065,2,3,0
2610037039,148,100,79,4866,2610037039,2610032173,2610036960,18000000,2592036960,2,3,0
2628036934,149,100,79,4899,2628036934,2628032035,2628036855,18000000,2610036855,2,3,0
2646036829,150,100,79,4932,2646036829,2646031897,2646036750,18000000,2628036750,2,3,0
2664036724,151,100,79,4965,2664036724,2664031759,2664036645,18000000,2646036645,2,3,0
2682036619,152,100,79,4998,2682036619,2682031621,2682036540,18000000,2664036540,2,3,0
2700036514,153,100,79,5031,2700036514,2700031483,2700036435,18000000,2682036435,2,3,0
2718036409,154,100,79,5064,2718036409,2718031345,2718036330,18000000,2700036330,2,3,0
2736036304,155,100,79,5097,2736036304,2736031207,2736036225,18000000,2718036225,2,3,0
2754036199,156,100,79,5130,2754036199,2754031069,2754036120,18000000,2736036120,2,3,0
2772036094,157,100,79,5163,2772036094,2772030931,2772036015,18000000,2754036015,2,3,0
2790035989,158,100,79,5196,2790035989,2790030793,2790035910,18000000,2772035910,2,3,0
2808035884,159,100,79,5229,2808035884,2808030655,2808035805,18000000,2790035805,2,3,0
2826035779,160,100,79,5262,2826035779,2826030517,2826035700,18000000,2808035700,2,3,0
2844035674,161,100,79,5295,2844035674,2844030379,2844035595,18000000,2826035595,2,3,0
2862035569,162,100,79,5328,2862035569,2862030241,2862035490,18000000,2844035490,2,3,0
2880035464,163,100,79,5361,2880035464,2880030103,2880035385,18000000,2862035385,2,3,0
2898035359,164,100,79,5394,2898035359,2898029965,2898035280,18000000,2880035280,2,3,0
2916035254,165,100,79,5427,2916035254,2916029827,2916035175,18000000,2898035175,2,3,0
2934035149,166,100,79,5460,2934035149,2934029689,2934035070,18000000,2916035070,2,3,0
2952035044,167,100,79,5493,2952035044,2952029551,2952034965,18000000,2934034965,2,3,0
2970034939,168,100,79,5526,2970034939,2970029413,2970034860,18000000,2952034860,2,3,0
2988034834,169,100,79,5559,2988034834,2988029275,2988034755,18000000,2970034755,2,3,0
3006034729,170,100,79,5592,3006034729,3006029137,3006034650,18000000,2988034650,2,3,0
3024034624,171,100,79,5625,3024034624,3024028999,3024034545,18000000,3006034545,2,3,0
3042034519,172,100,79,5658,3042034519,3042028861,3042034440,18000000,3024034440,2,3,0
3060034414,173,100,79,5691,3060034414,3060028723,3060034335,18000000,3042034335,2,3,0
3078034309,174,100,79,5724,3078034309,3078028585,3078034230,18000000,3060034230,2,3,0
3096034204,175,100,79,5757,3096034204,3096028447,3096034125,18000000,3078034125,2,3,0
3114034099,176,100,79,5790,3114034099,3114028309,3114034020,18000000,3096034020,2,3,0
3132033994,177,100,79,5823,3132033994,3132028171,3132033915,18000000,3114033915,2,3,0
3150033889,178,100,79,5856,3150033889,3150028033,3150033810,18000000,3132033810,2,3,0
3168033784,179,100,79,5889,3168033784,3168027895,3168033705,18000000,3150033705,2,3,0
3186033679,180,100,79,5922,3186033679,3186027757,3186033600,18000000,3168033600,2,3,0
3204033574,181,100,79,5955,3204033574,3204027619,3204033495,18000000,3186033495,2,3,0
3222033469,182,100,79,5988,3222033469,3222027481,3222033390,18000000,3204033390,2,3,0
3240033364,183,100,79,6021,3240033364,3240027343,3240033285,18000000,3222033285,2,3,0
3258033259,184,100,79,6054,3258033259,3258027205,3258033180,18000000,3240033180,2,3,0
3276033154,185,100,79,6087,3276033154,3276027067,3276033075,18000000,3258033075,2,3,0
3294033049,186,100,79,6120,3294033049,3294026929,3294032970,18000000,3276032970,2,3,0
3312032944,187,100,79,6153,3312032944,3312026791,3312032865,18000000,3294032865,2,3,0
3330032839,188,100,79,6186,3330032839,3330026653,3330032760,18000000,3312032760,2,3,0
3348032734,189,100,79,6219,3348032734,3348026515,3348032655,18000000,3330032655,2,3,0
3366032629,190,100,79,6252,3366032629,3366026377,3366032550,18000000,3348032550,2,3,0
3384032524,191,100,79,6285,3384032524,3384026239,3384032445,18000000,3366032445,2,3,0
3402032419,192,100,79,6318,3402032419,3402026101,3402032340,18000000,3384032340,2,3,0
3420032314,193,100,79,6351,3420032314,3420025963,3420032235,18000000,3402032235,2,3,0
3438032209,194,100,79,6384,3438032209,3438025825,3438032130,18000000,3420032130,2,3,0
3456032104,195,100,79,6417,3456032104,3456025687,3456032025,18000000,3438032025,2,3,0
3474031999,196,100,79,6450,3474031999,3474025549,3474031920,18000000,3456031920,2,3,0
3492031894,197,100,79,6483,3492031894,3492025411,3492031815,18000000,3474031815,2,3,0
3510031789,198,100,79,6516,3510031789,3510025273,3510031710,18000000,3492031710,2,3,0
3528031684,199,100,79,6549,3528031684,3528025135,3528031605,18000000,3510031605,2,3,0
3546031579,200,100,79,6582,3546031579,3546024997,3546031500,18000000,3528031500,2,3,0
3564031474,201,100,79,6615,3564031474,3564024859,3564031395,18000000,3546031395,2,3,0
3582031369,202,100,79,6648,3582031369,3582024721,3582031290,18000000,3564031290,2,3,0
3600031264,203,100,79,6681,3600031264,3600024583,3600031185,18000000,3582031185,2,3,0
3618031159,204,100,79,6714,3618031159,3618024445,3618031080,18000000,3600031080,2,3,0
3636031054,205,100,79,6747,3636031054,3636024307,3636030975,18000000,3618030975,2,3,0
3654030949,206,100,79,6780,3654030949,3654024169,3654030870,18000000,3636030870,2,3,0
3672030844,207,100,79,6813,3672030844,3672024031,3672030765,18000000,3654030765,2,3,0
3690030739,208,100,79,6846,3690030739,3690023893,3690030660,18000000,3672030660,2,3,0
3708030634,209,100,79,6879,3708030634,3708023755,3708030555,18000000,3690030555,2,3,0
3726030529,210,100,79,6912,3726030529,3726023617,3726030450,18000000,3708030450,2,3,0
3744030424,211,100,79,6945,3744030424,3744023479,3744030345,18000000,3726030345,2,3,0
3762030319,212,100,79,6978,3762030319,3762023341,3762030240,18000000,3744030240,2,3,0
3780030214,213,100,79,7011,3780030214,3780023203,3780030135,18000000,3762030135,2,3,0
3798030109,214,100,79,7044,3798030109,3798023065,3798030030,18000000,3780030030,2,3,0
3816030004,215,100,79,7077,3816030004,3816022927,3816029925,18000000,3798029925,2,3,0
3834029899,216,100,79,7110,3834029899,3834022789,3834029820,18000000,3816029820,2,3,0
3852029794,217,100,79,7143,3852029794,3852022651,3852029715,18000000,3834029715,2,3,0
3870029689,218,100,79,7176,3870029689,3870022513,3870029610,18000000,3852029610,2,3,0
3888029584,219,100,79,7209,3888029584,3888022375,3888029505,18000000,3870029505,2,3,0
3906029479,220,100,79,7242,3906029479,3906022237,3906029400,18000000,3888029400,2,3,0
3924029374,221,100,79,7275,3924029374,3924022099,3924029295,18000000,3906029295,2,3,0
3942029269,222,100,79,7308,3942029269,3942021961,3942029190,18000000,3924029190,2,3,0
3960029164,223,100,79,7341,3960029164,3960021823,3960029085,18000000,3942029085,2,3,0
3978029059,224,100,79,7374,3978029059,3978021685,3978028980,18000000,3960028980,2,3,0
3996028954,225,100,79,7407,3996028954,3996021547,3996028875,18000000,3978028875,2,3,0
4014028849,226,100,79,7440,4014028849,4014021409,4014028770,18000000,3996028770,2,3,0
4032028744,227,100,79,7473,4032028744,4032021271,4032028665,18000000,4014028665,2,3,0
4050028639,228,100,79,7506,4050028639,4050021133,4050028560,18000000,4032028560,2,3,0
4068028534,229,100,79,7539,4068028534,4068020995,4068028455,18000000,4050028455,2,3,0
4086028429,230,100,79,7572,4086028429,4086020857,4086028350,18000000,4068028350,2,3,0
4104028324,231,100,79,7605,4104028324,4104020719,4104028245,18000000,4086028245,2,3,0
4122028219,232,100,79,7638,4122028219,4122020581,4122028140,18000000,4104028140,2,3,0
4140028114,233,100,79,7671,4140028114,4140020443,4140028035,18000000,4122028035,2,3,0
4158028009,234,100,79,7704,4158028009,4158020305,4158027930,18000000,4140027930,2,3,0
4176027904,235,100,79,7737,4176027904,4176020167,4176027825,18000000,4158027825,2,3,0
4194027799,236,100,79,7770,4194027799,4194020029,4194027720,18000000,4176027720,2,3,0
4212027694,237,100,79,7803,4212027694,4212019891,4212027615,18000000,4194027615,2,3,0
4230027589,238,100,79,7836,4230027589,4230019753,4230027510,18000000,4212027510,2,3,0
4248027484,239,100,79,7869,4248027484,4248019615,4248027405,18000000,4230027405,2,3,0
4266027379,240,100,79,7902,4266027379,4266019477,4266027300,18000000,4248027300,2,3,0
4284027274,241,100,79,7935,4284027274,4284019339,4284027195,18000000,4266027195,2,3,0
4302027169,242,100,79,7968,4302027169,4302019201,4302027090,18000000,4284027090,2,3,0
4320027064,243,100,79,8001,4320027064,4320019063,4320026985,18000000,4302026985,2,3,0
4338026959,244,100,79,8034,4338026959,4338018925,4338026880,18000000,4320026880,2,3,0
4356026854,245,100,79,8067,4356026854,4356018787,4356026775,18000000,4338026775,2,3,0
4374026749,246,100,79,8100,4374026749,4374018649,4374026670,18000000,4356026670,2,3,0
4392026644,247,100,79,8133,4392026644,4392018511,4392026565,18000000,4374026565,2,3,0
4410026539,248,100,79,8166,4410026539,4410018373,4410026460,18000000,4392026460,2,3,0
4428026434,249,100,79,8199,4428026434,4428018235,4428026355,18000000,4410026355,2,3,0
4446026329,250,100,79,8232,4446026329,4446018097,4446026250,18000000,4428026250,2,3,0
4464026224,251,100,79,8265,4464026224,4464017959,4464026145,18000000,4446026145,2,3,0
4482026119,252,100,79,8298,4482026119,4482017821,4482026040,18000000,4464026040,2,3,0
4500026014,253,100,79,8331,4500026014,4500017683,4500025935,18000000,4482025935,2,3,0
4518025909,254,100,79,8364,4518025909,4518017545,4518025830,18000000,4500025830,2,3,0
4536025804,255,100,79,8397,4536025804,4536017407,4536025725,18000000,4518025725,2,3,0
4554025699,256,100,79,8430,4554025699,4554017269,4554025620,18000000,4536025620,2,3,0
4572025594,257,100,79,8463,4572025594,4572017131,4572025515,18000000,4554025515,2,3,0
4590025489,258,100,79,8496,4590025489,4590016993,4590025410,18000000,4572025410,2,3,0
4608025384,259,100,79,8529,4608025384,4608016855,4608025305,18000000,4590025305,2,3,0
4626025279,260,100,79,8562,4626025279,4626016717,4626025200,18000000,4608025200,2,3,0
4644025174,261,100,79,8595,4644025174,4644016579,4644025095,18000000,4626025095,2,3,0
4662025069,262,100,79,8628,4662025069,4662016441,4662024990,18000000,4644024990,2,3,0
4680024964,263,100,79,8661,4680024964,4680016303,4680024885,18000000,4662024885,2,3,0
4698024859,264,100,79,8694,4698024859,4698016165,4698024780,18000000,4680024780,2,3,0
4716024754,265,100,79,8727,4716024754,4716016027,4716024675,18000000,4698024675,2,3,0
4734024649,266,100,79,8760,4734024649,4734015889,4734024570,18000000,4716024570,2,3,0
4752024544,267,100,79,8793,4752024544,4752015751,4752024465,18000000,4734024465,2,3,0
4770024439,268,100,79,8826,4770024439,4770015613,4770024360,18000000,4752024360,2,3,0
4788024334,269,100,79,8859,4788024334,4788015475,4788024255,18000000,4770024255,2,3,0
4806024229,270,100,79,8892,4806024229,4806015337,4806024150,18000000,4788024150,2,3,0
4824024124,271,100,79,8925,4824024124,4824015199,4824024045,18000000,4806024045,2,3,0
4842024019,272,100,79,8958,4842024019,4842015061,4842023940,18000000,4824023940,2,3,0
4860023914,273,100,79,8991,4860023914,4860014923,4860023835,18000000,4842023835,2,3,0
4878023809,274,100,79,9024,4878023809,4878014785,4878023730,18000000,4860023730,2,3,0
4896023704,275,100,79,9057,4896023704,4896014647,4896023625,18000000,4878023625,2,3,0
4914023599,276,100,79,9090,4914023599,4914014509,4914023520,18000000,4896023520,2,3,0
4932023494,277,100,79,9123,4932023494,4932014371,4932023415,18000000,4914023415,2,3,0
4950023389,278,100,79,9156,4950023389,4950014233,4950023310,18000000,4932023310,2,3,0
4968023284,279,100,79,9189,4968023284,4968014095,4968023205,18000000,4950023205,2,3,0
4986023179,280,100,79,9222,4986023179,4986013957,4986023100,18000000,4968023100,2,3,0
5004023074,281,100,79,9255,5004023074,5004013819,5004022995,18000000,4986022995,2,3,0
5022022969,282,100,79,9288,5022022969,5022013681,5022022890,18000000,5004022890,2,3,0
5040022864,283,100,79,9321,5040022864,5040013543,5040022785,18000000,5022022785,2,3,0
5058022759,284,100,79,9354,5058022759,5058013405,5058022680,18000000,5040022680,2,3,0
5076022654,285,100,79,9387,5076022654,5076013267,5076022575,18000000,5058022575,2,3,0
5094022549,286,100,79,9420,5094022549,5094013129,5094022470,18000000,5076022470,2,3,0
5112022444,287,100,79,9453,5112022444,5112012991,5112022365,18000000,5094022365,2,3,0
5130022339,288,100,79,9486,5130022339,5130012853,5130022260,18000000,5112022260,2,3,0
5148022234,289,100,79,9519,5148022234,5148012715,5148022155,18000000,5130022155,2,3,0
5166022129,290,100,79,9552,5166022129,5166012577,5166022050,18000000,5148022050,2,3,0
5184022024,291,100,79,9585,5184022024,5184012439,5184021945,18000000,5166021945,2,3,0
5202021919,292,100,79,9618,5202021919,5202012301,5202021840,18000000,5184021840,2,3,0
5220021814,293,100,79,9651,5220021814,5220012163,5220021735,18000000,5202021735,2,3,0
5238021709,294,100,79,9684,5238021709,5238012025,5238021630,18000000,5220021630,2,3,0
5256021604,295,100,79,9717,5256021604,5256011887,5256021525,18000000,5238021525,2,3,0
5274021499,296,100,79,9750,5274021499,5274011749,5274021420,18000000,5256021420,2,3,0
5292021394,297,100,79,9783,5292021394,5292011611,5292021315,18000000,5274021315,2,3,0
5310021289,298,100,79,9816,5310021289,5310011473,5310021210,18000000,5292021210,2,3,0
5328021184,299,100,79,9849,5328021184,5328011335,5328021105,18000000,5310021105,2,3,0
5346021079,300,100,79,9882,5346021079,5346011197,5346021000,18000000,5328021000,2,3,0
5364020974,301,100,79,9915,5364020974,5364011059,5364020895,18000000,5346020895,2,3,0
5382020869,302,100,79,9948,5382020869,5382010921,5382020790,18000000,5364020790,2,3,0
5400020764,303,100,79,9981,5400020764,5400010783,5400020685,18000000,5382020685,2,3,0
5418020659,304,100,79,10014,5418020659,5418010645,5418020580,18000000,5400020580,2,3,0
5436020554,305,100,79,10047,5436020554,5436010507,5436020475,18000000,5418020475,2,3,0
5454020449,306,100,79,10080,5454020449,5454010369,5454020370,18000000,5436020370,2,3,0
5472020344,307,100,79,10113,5472020344,5472010231,5472020265,18000000,5454020265,2,3,0
5490020239,308,100,79,10146,5490020239,5490010093,5490020160,18000000,5472020160,2,3,0
5508020134,309,100,79,10179,5508020134,5508009955,5508020055,18000000,5490020055,2,3,0
5526020029,310,100,79,10212,5526020029,5526009817,5526019950,18000000,5508019950,2,3,0
5544019924,311,100,79,10245,5544019924,5544009679,5544019845,18000000,5526019845,2,3,0
5562019819,312,100,79,10278,5562019819,5562009541,5562019740,18000000,5544019740,2,3,0
5580019714,313,100,79,10311,5580019714,5580009403,5580019635,18000000,5562019635,2,3,0
5598019609,314,100,79,10344,5598019609,5598009265,5598019530,18000000,5580019530,2,3,0
5616019504,315,100,79,10377,5616019504,5616009127,5616019425,18000000,5598019425,2,3,0
5634019399,316,100,79,10410,5634019399,5634008989,5634019320,18000000,5616019320,2,3,0
5652019294,317,100,79,10443,5652019294,5652008851,5652019215,18000000,5634019215,2,3,0
5670019189,318,100,79,10476,5670019189,5670008713,5670019110,18000000,5652019110,2,3,0
5688019084,319,100,79,10509,5688019084,5688008575,5688019005,18000000,5670019005,2,3,0
5706018979,320,100,79,10542,5706018979,5706008437,5706018900,18000000,5688018900,2,3,0
5724018874,321,100,79,10575,5724018874,5724008299,5724018795,18000000,5706018795,2,3,0
5742018769,322,100,79,10608,5742018769,5742008161,5742018690,18000000,5724018690,2,3,0
5760018664,323,100,79,10641,5760018664,5760008023,5760018585,18000000,5742018585,2,3,0
