user_id,fss
6,0.20741660295355344
3,0.1257827389055268
11,0.4394951372908811
10,0.4223545681369788
9,0.39358093057197585
2,0.08804791723386877
8,0.5127446254104057
1,0.16072238860150648
7,1.6596674536013136
4,1.9239620717391006
5,2.0662255655548885
